<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
EURUSD,5,20250401,071500,1.08179,1.0819,1.08167,1.08178,0,0
EURUSD,5,20250401,072000,1.08174,1.08174,1.08148,1.08149,0,0
EURUSD,5,20250401,072500,1.08147,1.08152,1.08128,1.08137,0,0
EURUSD,5,20250401,073000,1.08137,1.08146,1.08123,1.08144,0,0
EURUSD,5,20250401,073500,1.08145,1.08171,1.08145,1.08152,0,0
EURUSD,5,20250401,074000,1.08153,1.08162,1.08144,1.08162,0,0
EURUSD,5,20250401,074500,1.08162,1.08168,1.0814,1.08144,0,0
EURUSD,5,20250401,075000,1.08144,1.08154,1.08132,1.08147,0,0
EURUSD,5,20250401,075500,1.08143,1.08143,1.08069,1.08069,0,0
EURUSD,5,20250401,080000,1.08072,1.08079,1.08046,1.08073,0,0
EURUSD,5,20250401,080500,1.08071,1.08072,1.08035,1.08036,0,0
EURUSD,5,20250401,081000,1.08032,1.08053,1.08012,1.08052,0,0
EURUSD,5,20250401,081500,1.08053,1.08075,1.08053,1.08055,0,0
EURUSD,5,20250401,082000,1.08055,1.08056,1.08006,1.08006,0,0
EURUSD,5,20250401,082500,1.08005,1.08032,1.07991,1.08011,0,0
EURUSD,5,20250401,083000,1.08011,1.08073,1.07996,1.08067,0,0
EURUSD,5,20250401,083500,1.08072,1.08082,1.08057,1.08076,0,0
EURUSD,5,20250401,084000,1.08072,1.08072,1.08036,1.08062,0,0
EURUSD,5,20250401,084500,1.08061,1.08068,1.0803,1.08047,0,0
EURUSD,5,20250401,085000,1.08047,1.08107,1.08042,1.08107,0,0
EURUSD,5,20250401,085500,1.08099,1.08099,1.08077,1.08087,0,0
EURUSD,5,20250401,090000,1.08062,1.08067,1.08032,1.08047,0,0
EURUSD,5,20250401,090500,1.08051,1.08077,1.08011,1.08026,0,0
EURUSD,5,20250401,091000,1.08031,1.08113,1.08021,1.08113,0,0
EURUSD,5,20250401,091500,1.0811,1.08123,1.08042,1.08042,0,0
EURUSD,5,20250401,092000,1.08042,1.08063,1.08038,1.08048,0,0
EURUSD,5,20250401,092500,1.08039,1.08053,1.07995,1.08039,0,0
EURUSD,5,20250401,093000,1.08043,1.08062,1.0803,1.08048,0,0
EURUSD,5,20250401,093500,1.08054,1.08084,1.08044,1.08048,0,0
EURUSD,5,20250401,094000,1.08044,1.08052,1.07997,1.08002,0,0
EURUSD,5,20250401,094500,1.08,1.08032,1.07998,1.08023,0,0
EURUSD,5,20250401,095000,1.08023,1.08029,1.07998,1.08024,0,0
EURUSD,5,20250401,095500,1.08024,1.08035,1.08011,1.08019,0,0
EURUSD,5,20250401,100000,1.08009,1.0805,1.08008,1.08048,0,0
EURUSD,5,20250401,100500,1.08042,1.08069,1.08024,1.08063,0,0
EURUSD,5,20250401,101000,1.08065,1.08078,1.08032,1.08067,0,0
EURUSD,5,20250401,101500,1.08068,1.08095,1.08036,1.08039,0,0
EURUSD,5,20250401,102000,1.08043,1.08098,1.08041,1.08094,0,0
EURUSD,5,20250401,102500,1.08095,1.08099,1.08077,1.08093,0,0
EURUSD,5,20250401,103000,1.08094,1.08118,1.08083,1.08118,0,0
EURUSD,5,20250401,103500,1.08118,1.08149,1.08104,1.08121,0,0
EURUSD,5,20250401,104000,1.08123,1.08136,1.08108,1.08109,0,0
EURUSD,5,20250401,104500,1.0811,1.08143,1.08108,1.08138,0,0
EURUSD,5,20250401,105000,1.08137,1.08159,1.08136,1.08149,0,0
EURUSD,5,20250401,105500,1.0815,1.0818,1.08137,1.08177,0,0
EURUSD,5,20250401,110000,1.0818,1.0826,1.08171,1.08259,0,0
EURUSD,5,20250401,110500,1.08259,1.08293,1.08243,1.08243,0,0
EURUSD,5,20250401,111000,1.08242,1.08252,1.08224,1.08242,0,0
EURUSD,5,20250401,111500,1.08234,1.08237,1.08168,1.08193,0,0
EURUSD,5,20250401,112000,1.08196,1.08227,1.08191,1.08221,0,0
EURUSD,5,20250401,112500,1.08221,1.08245,1.08221,1.08229,0,0
EURUSD,5,20250401,113000,1.08233,1.08246,1.08219,1.08226,0,0
EURUSD,5,20250401,113500,1.08221,1.08237,1.0819,1.0819,0,0
EURUSD,5,20250401,114000,1.08191,1.082,1.08169,1.0817,0,0
EURUSD,5,20250401,114500,1.08164,1.08201,1.08149,1.08199,0,0
EURUSD,5,20250401,115000,1.08197,1.08203,1.08177,1.08193,0,0
EURUSD,5,20250401,115500,1.08195,1.08211,1.0817,1.08175,0,0
EURUSD,5,20250401,120000,1.08175,1.08186,1.08123,1.08132,0,0
EURUSD,5,20250401,120500,1.08127,1.08129,1.07909,1.0792,0,0
EURUSD,5,20250401,121000,1.07931,1.0799,1.07911,1.07973,0,0
EURUSD,5,20250401,121500,1.07972,1.08017,1.07971,1.07992,0,0
EURUSD,5,20250401,122000,1.07998,1.08057,1.07987,1.08052,0,0
EURUSD,5,20250401,122500,1.08061,1.08075,1.08037,1.08057,0,0
EURUSD,5,20250401,123000,1.08058,1.08087,1.08042,1.08077,0,0
EURUSD,5,20250401,123500,1.08077,1.08087,1.08046,1.08047,0,0
EURUSD,5,20250401,124000,1.0804,1.08047,1.08026,1.08032,0,0
EURUSD,5,20250401,124500,1.08027,1.08059,1.08016,1.08046,0,0
EURUSD,5,20250401,125000,1.08045,1.08086,1.08041,1.08052,0,0
EURUSD,5,20250401,125500,1.08039,1.08039,1.07984,1.07984,0,0
EURUSD,5,20250401,130000,1.07983,1.07983,1.07941,1.07941,0,0
EURUSD,5,20250401,130500,1.07945,1.0797,1.07941,1.07941,0,0
EURUSD,5,20250401,131000,1.07945,1.07958,1.0791,1.07956,0,0
EURUSD,5,20250401,131500,1.07949,1.07953,1.07929,1.0793,0,0
EURUSD,5,20250401,132000,1.07916,1.07933,1.07901,1.07916,0,0
EURUSD,5,20250401,132500,1.07911,1.07912,1.07868,1.07877,0,0
EURUSD,5,20250401,133000,1.07875,1.07894,1.07858,1.07874,0,0
EURUSD,5,20250401,133500,1.07885,1.07886,1.07845,1.07855,0,0
EURUSD,5,20250401,134000,1.0785,1.07862,1.07785,1.07826,0,0
EURUSD,5,20250401,134500,1.07826,1.07882,1.07826,1.07854,0,0
EURUSD,5,20250401,135000,1.0786,1.0788,1.07807,1.07818,0,0
EURUSD,5,20250401,135500,1.07817,1.07843,1.078,1.07816,0,0
EURUSD,5,20250401,140000,1.07816,1.07871,1.07816,1.07863,0,0
EURUSD,5,20250401,140500,1.07861,1.07888,1.07857,1.07877,0,0
EURUSD,5,20250401,141000,1.07875,1.07881,1.07861,1.07878,0,0
EURUSD,5,20250401,141500,1.07878,1.07878,1.07841,1.07841,0,0
EURUSD,5,20250401,142000,1.07838,1.07903,1.07837,1.07892,0,0
EURUSD,5,20250401,142500,1.07892,1.07905,1.07887,1.07902,0,0
EURUSD,5,20250401,143000,1.07904,1.07923,1.07888,1.07916,0,0
EURUSD,5,20250401,143500,1.07923,1.0795,1.07913,1.07943,0,0
EURUSD,5,20250401,144000,1.07943,1.07947,1.07855,1.07869,0,0
EURUSD,5,20250401,144500,1.07869,1.07883,1.07826,1.07851,0,0
EURUSD,5,20250401,145000,1.07851,1.07881,1.07843,1.07869,0,0
EURUSD,5,20250401,145500,1.07852,1.07877,1.07836,1.07873,0,0
EURUSD,5,20250401,150000,1.07874,1.07889,1.07847,1.07855,0,0
EURUSD,5,20250401,150500,1.07854,1.07858,1.07802,1.07802,0,0
EURUSD,5,20250401,151000,1.07805,1.07869,1.07805,1.07848,0,0
EURUSD,5,20250401,151500,1.07847,1.07895,1.07847,1.07866,0,0
EURUSD,5,20250401,152000,1.07867,1.07928,1.07867,1.07928,0,0
EURUSD,5,20250401,152500,1.07927,1.07944,1.07913,1.07944,0,0
EURUSD,5,20250401,153000,1.07954,1.07954,1.07918,1.07939,0,0
EURUSD,5,20250401,153500,1.07939,1.07951,1.07918,1.07929,0,0
EURUSD,5,20250401,154000,1.07928,1.07954,1.07915,1.07917,0,0
EURUSD,5,20250401,154500,1.07921,1.0794,1.07893,1.07939,0,0
EURUSD,5,20250401,155000,1.0794,1.07943,1.07886,1.07886,0,0
EURUSD,5,20250401,155500,1.07892,1.07912,1.07853,1.07878,0,0
EURUSD,5,20250401,160000,1.07878,1.07997,1.07878,1.07985,0,0
EURUSD,5,20250401,160500,1.07987,1.08062,1.07957,1.08055,0,0
EURUSD,5,20250401,161000,1.08048,1.08114,1.08042,1.08113,0,0
EURUSD,5,20250401,161500,1.08106,1.08124,1.08086,1.08092,0,0
EURUSD,5,20250401,162000,1.08091,1.08096,1.08013,1.0802,0,0
EURUSD,5,20250401,162500,1.08013,1.08046,1.07945,1.07956,0,0
EURUSD,5,20250401,163000,1.07941,1.08037,1.07941,1.0802,0,0
EURUSD,5,20250401,163500,1.0802,1.08116,1.08007,1.08091,0,0
EURUSD,5,20250401,164000,1.08087,1.08101,1.08047,1.0809,0,0
EURUSD,5,20250401,164500,1.08084,1.08102,1.0804,1.08052,0,0
EURUSD,5,20250401,165000,1.08068,1.08102,1.08066,1.08078,0,0
EURUSD,5,20250401,165500,1.0809,1.08111,1.08057,1.08082,0,0
EURUSD,5,20250401,170000,1.08077,1.08124,1.08077,1.08081,0,0
EURUSD,5,20250401,170500,1.08081,1.08088,1.08024,1.08029,0,0
EURUSD,5,20250401,171000,1.08031,1.08097,1.08029,1.0807,0,0
EURUSD,5,20250401,171500,1.0809,1.08094,1.08055,1.08062,0,0
EURUSD,5,20250401,172000,1.08066,1.08077,1.08041,1.08065,0,0
EURUSD,5,20250401,172500,1.08065,1.08082,1.08062,1.08072,0,0
EURUSD,5,20250401,173000,1.08081,1.08087,1.08023,1.08023,0,0
EURUSD,5,20250401,173500,1.08013,1.08076,1.08013,1.0806,0,0
EURUSD,5,20250401,174000,1.08061,1.08061,1.07992,1.08006,0,0
EURUSD,5,20250401,174500,1.08006,1.08052,1.08006,1.08025,0,0
EURUSD,5,20250401,175000,1.08027,1.08027,1.07989,1.08011,0,0
EURUSD,5,20250401,175500,1.08018,1.08051,1.07993,1.07998,0,0
EURUSD,5,20250401,180000,1.07995,1.08025,1.0797,1.0802,0,0
EURUSD,5,20250401,180500,1.08007,1.0803,1.07993,1.0801,0,0
EURUSD,5,20250401,181000,1.08009,1.08009,1.07952,1.07964,0,0
EURUSD,5,20250401,181500,1.07967,1.07978,1.07938,1.07941,0,0
EURUSD,5,20250401,182000,1.07948,1.07983,1.07929,1.0798,0,0
EURUSD,5,20250401,182500,1.07985,1.08004,1.07985,1.08001,0,0
EURUSD,5,20250401,183000,1.07998,1.08014,1.07962,1.07987,0,0
EURUSD,5,20250401,183500,1.07992,1.08006,1.07978,1.08005,0,0
EURUSD,5,20250401,184000,1.08003,1.08016,1.07967,1.07967,0,0
EURUSD,5,20250401,184500,1.07967,1.07988,1.07942,1.07942,0,0
EURUSD,5,20250401,185000,1.07938,1.07987,1.07933,1.07982,0,0
EURUSD,5,20250401,185500,1.07982,1.08015,1.0798,1.07999,0,0
EURUSD,5,20250401,190000,1.07999,1.08034,1.07988,1.08032,0,0
EURUSD,5,20250401,190500,1.08032,1.08047,1.08011,1.08026,0,0
EURUSD,5,20250401,191000,1.08027,1.08028,1.07992,1.08003,0,0
EURUSD,5,20250401,191500,1.07992,1.08002,1.07978,1.07981,0,0
EURUSD,5,20250401,192000,1.07982,1.07992,1.07963,1.07987,0,0
EURUSD,5,20250401,192500,1.07983,1.07989,1.07942,1.07942,0,0
EURUSD,5,20250401,193000,1.07941,1.07943,1.07933,1.07937,0,0
EURUSD,5,20250401,193500,1.07936,1.07956,1.07934,1.07956,0,0
EURUSD,5,20250401,194000,1.07952,1.07961,1.07921,1.07921,0,0
EURUSD,5,20250401,194500,1.07927,1.07957,1.07926,1.0795,0,0
EURUSD,5,20250401,195000,1.07953,1.07954,1.07926,1.07929,0,0
EURUSD,5,20250401,195500,1.07923,1.07931,1.07914,1.07931,0,0
EURUSD,5,20250401,200000,1.07932,1.07936,1.07921,1.07928,0,0
EURUSD,5,20250401,200500,1.07929,1.07936,1.07906,1.07913,0,0
EURUSD,5,20250401,201000,1.07921,1.0795,1.07915,1.07929,0,0
EURUSD,5,20250401,201500,1.07929,1.07931,1.07901,1.07906,0,0
EURUSD,5,20250401,202000,1.07906,1.07918,1.07903,1.07905,0,0
EURUSD,5,20250401,202500,1.07907,1.07919,1.07903,1.07907,0,0
EURUSD,5,20250401,203000,1.07911,1.07935,1.07907,1.07907,0,0
EURUSD,5,20250401,203500,1.07909,1.0791,1.07877,1.0788,0,0
EURUSD,5,20250401,204000,1.0788,1.07904,1.07878,1.07904,0,0
EURUSD,5,20250401,204500,1.07905,1.07905,1.07876,1.07878,0,0
EURUSD,5,20250401,205000,1.07881,1.07894,1.0787,1.0789,0,0
EURUSD,5,20250401,205500,1.0789,1.07892,1.07857,1.07871,0,0
EURUSD,5,20250401,210000,1.07873,1.07898,1.07858,1.07897,0,0
EURUSD,5,20250401,210500,1.07887,1.07898,1.07885,1.07885,0,0
EURUSD,5,20250401,211000,1.07886,1.07897,1.07885,1.07892,0,0
EURUSD,5,20250401,211500,1.07892,1.0791,1.07882,1.07893,0,0
EURUSD,5,20250401,212000,1.07892,1.07897,1.07878,1.07881,0,0
EURUSD,5,20250401,212500,1.07878,1.07898,1.07878,1.07896,0,0
EURUSD,5,20250401,213000,1.07892,1.07892,1.07873,1.07883,0,0
EURUSD,5,20250401,213500,1.07884,1.07886,1.07857,1.07868,0,0
EURUSD,5,20250401,214000,1.07867,1.07879,1.07862,1.07869,0,0
EURUSD,5,20250401,214500,1.07864,1.07867,1.07857,1.07864,0,0
EURUSD,5,20250401,215000,1.07864,1.07889,1.07863,1.07889,0,0
EURUSD,5,20250401,215500,1.07884,1.07896,1.07876,1.07896,0,0
EURUSD,5,20250401,220000,1.0789,1.079,1.0789,1.07897,0,0
EURUSD,5,20250401,220500,1.07897,1.07918,1.07889,1.07918,0,0
EURUSD,5,20250401,221000,1.07917,1.0792,1.07909,1.07912,0,0
EURUSD,5,20250401,221500,1.07914,1.07914,1.079,1.07901,0,0
EURUSD,5,20250401,222000,1.07899,1.07904,1.07899,1.07901,0,0
EURUSD,5,20250401,222500,1.07901,1.07904,1.07889,1.07893,0,0
EURUSD,5,20250401,223000,1.07893,1.07901,1.07891,1.07901,0,0
EURUSD,5,20250401,223500,1.079,1.07905,1.07897,1.07903,0,0
EURUSD,5,20250401,224000,1.07903,1.0791,1.0789,1.079,0,0
EURUSD,5,20250401,224500,1.07903,1.07999,1.0789,1.07916,0,0
EURUSD,5,20250401,225000,1.07911,1.07952,1.07901,1.07952,0,0
EURUSD,5,20250401,225500,1.07952,1.07952,1.07917,1.07917,0,0
EURUSD,5,20250401,230000,1.07933,1.07933,1.07914,1.07916,0,0
EURUSD,5,20250401,230500,1.07917,1.07922,1.07907,1.0791,0,0
EURUSD,5,20250401,231000,1.0791,1.0791,1.07905,1.07907,0,0
EURUSD,5,20250401,231500,1.07907,1.07912,1.07906,1.0791,0,0
EURUSD,5,20250401,232000,1.07909,1.07925,1.07909,1.07924,0,0
EURUSD,5,20250401,232500,1.07923,1.07924,1.07902,1.07903,0,0
EURUSD,5,20250401,233000,1.07902,1.07905,1.07893,1.07901,0,0
EURUSD,5,20250401,233500,1.07901,1.07909,1.079,1.07909,0,0
EURUSD,5,20250401,234000,1.07909,1.07956,1.07904,1.07951,0,0
EURUSD,5,20250401,234500,1.07949,1.07953,1.07941,1.0795,0,0
EURUSD,5,20250401,235000,1.07948,1.07953,1.07942,1.07949,0,0
EURUSD,5,20250401,235500,1.07953,1.07953,1.07945,1.07947,0,0
EURUSD,5,20250402,000000,1.07944,1.07956,1.07932,1.07949,0,0
EURUSD,5,20250402,000500,1.0795,1.07975,1.07949,1.07968,0,0
EURUSD,5,20250402,001000,1.07968,1.07989,1.0794,1.0796,0,0
EURUSD,5,20250402,001500,1.07963,1.08044,1.07963,1.08034,0,0
EURUSD,5,20250402,002000,1.08042,1.08053,1.0802,1.08047,0,0
EURUSD,5,20250402,002500,1.08047,1.08083,1.08047,1.08065,0,0
EURUSD,5,20250402,003000,1.08065,1.08072,1.08018,1.08029,0,0
EURUSD,5,20250402,003500,1.08033,1.08036,1.08011,1.0802,0,0
EURUSD,5,20250402,004000,1.0802,1.0802,1.08004,1.0801,0,0
